,Unnamed: 0,id,group
37626,37626,PTRCtex2,reaction
37627,37627,FAOXC225C204x,reaction
37628,37628,2docopencoa_x,metabolite
37629,37629,FAOXC225m,reaction
37630,37630,FAOXC225x,reaction
37631,37631,3docopencoa_x,metabolite
37632,37632,FAOXC226C205m,reaction
37633,37633,2docohexecoa_m,metabolite
37634,37634,RPEc,reaction
37635,37635,TRPB0AT3tc,reaction
37636,37636,CAMPt,reaction
37637,37637,FAOXC226C225x,reaction
37638,37638,FAOXC226C227m,reaction
37639,37639,FATP5t,reaction
37640,37640,FAOXC226m,reaction
37641,37641,FAOXC22C20x,reaction
37642,37642,FAOXC241C221x,reaction
37643,37643,FAOXC24C22x,reaction
37644,37644,FRUt4,reaction
37645,37645,GCHOLAt3,reaction
37649,37649,CHSTEROLt,reaction
37650,37650,FAOXC5C3x,reaction
37651,37651,pentcoa_m,metabolite
37652,37652,FAOXC5C5DCc,reaction
37653,37653,glutcoa_c,metabolite
37654,37654,FAOXC5C5OHm,reaction
37655,37655,FAOXC5OHc,reaction
37656,37656,FAOXC61C4m,reaction
37657,37657,FAOXC61C4x,reaction
37658,37658,FAOXC61x,reaction
37659,37659,hexe3coa_x,metabolite
37660,37660,FAOXC6C4m,reaction
37661,37661,FAOXC7C5m,reaction
37662,37662,FAOXC81C61x,reaction
37663,37663,r0963,reaction
37664,37664,FOLR2_protein,protein
37665,37665,LNELDCCRNte,reaction
37666,37666,ODECRNte,reaction
37667,37667,PMTCRNte,reaction
37668,37668,HDCECRNte,reaction
37669,37669,hdcecrn_e,metabolite
37670,37670,EX_argsuc_e,reaction
37671,37671,EX_stcrn_e,reaction
37672,37672,EX_hdcecrn_e,reaction
37673,37673,HC00342te,reaction
37674,37674,PHLAC,reaction
37675,37675,FAOXC8C6x,reaction
37676,37676,FAOXMC10OHMC10r,reaction
37677,37677,FAOXTC101TC102m,reaction
37678,37678,ctdecdcoa_m,metabolite
37679,37679,tdec4ecoa_m,metabolite
37680,37680,FAOXTC102C101m,reaction
37681,37681,FAOXTC122TC101m,reaction
37682,37682,tddedi2coa_m,metabolite
37683,37683,FAOXTC122m,reaction
37684,37684,tddedicoa_m,metabolite
37685,37685,C14825c,reaction
37686,37686,3MHISc,reaction
37687,37687,FAOXTC142TC122m,reaction
37688,37688,PHACGLYc,reaction
37689,37689,phaccoa_c,metabolite
37690,37690,GLUTCOAACBP,reaction
37691,37691,LCAT12e,reaction
37692,37692,peole_hs_e,metabolite
37693,37693,LCAT13e,reaction
37694,37694,LCAT54e,reaction
37695,37695,LCAT15e,reaction
37696,37696,HDDACBP,reaction
37697,37697,3hddcoa_m,metabolite
37698,37698,HDECAACBP,reaction
37699,37699,HDECEACBP,reaction
37700,37700,HEDCECRNe,reaction
37701,37701,MAGOLE_HSe,reaction
37702,37702,magole_hs_e,metabolite
37703,37703,LPS5e,reaction
37704,37704,magpalm_hs_e,metabolite
37705,37705,PCHOLMYR_HSPLA2,reaction
37706,37706,pcholmyr_hs_c,metabolite
37707,37707,PCHOLPALM_HSPLA2,reaction
37708,37708,HEXCOAACBP,reaction
37709,37709,HEXDCRNe,reaction
37710,37710,PEPALM_HSPLA2,reaction
37711,37711,FATP6t,reaction
37712,37712,PCHOLSTE_HSPLA2,reaction
37713,37713,PCHOL2OLE_HSPLA2,reaction
37714,37714,PCHOL2STE_HSPLA2,reaction
37715,37715,HEXDICOAACBP,reaction
37716,37716,HOCDACBP,reaction
37717,37717,HOCTDACBP,reaction
37718,37718,HOCTDEC2CRNe,reaction
37719,37719,HOCTDECCRNe,reaction
37720,37720,PCHOLN15_HSPLA2,reaction
37721,37721,PCHOLN183_HSPLA2,reaction
37722,37722,PCHOLN19_HSPLA2,reaction
37723,37723,pcholn19_hs_c,metabolite
37724,37724,PCHOLN201_HSPLA2,reaction
37725,37725,PCHOLN204_HSPLA2,reaction
37726,37726,pcholn204_hs_c,metabolite
37727,37727,PCHOLDEIC_HSPLA2,reaction
37728,37728,PCHOLLINL_HSPLA2,reaction
37729,37729,OCD11CRNCACT,reaction
37730,37730,ocdececrn_m,metabolite
37731,37731,OCD11CRNCPT2_1,reaction
37732,37732,OCTDEC2ACBP,reaction
37733,37733,OCTDECCACT,reaction
37734,37734,octdececrn_m,metabolite
37735,37735,OCTDECCPT2,reaction
37736,37736,OMHDOCOSACTD,reaction
37737,37737,OMHPALTD,reaction
37738,37738,PRISTCOAtcx,reaction
37739,37739,SEBACACT,reaction
37740,37740,SEBACIDTD,reaction
37741,37741,CE4843HYDc,reaction
37742,37742,FACOAE60,reaction
37743,37743,TETDECA511ACc,reaction
37744,37744,HMCARNc,reaction
37745,37745,hmcarn_c,metabolite
37746,37746,METTRANSc,reaction
37747,37747,4mtob_c,metabolite
37748,37748,SEBCOACROT,reaction
37749,37749,PALFATPtc,reaction
37750,37750,METDECARc,reaction
37751,37751,3mtp_c,metabolite
37752,37752,FATP9t,reaction
37753,37753,3MTPte,reaction
37754,37754,TTDCRNNAt,reaction
37755,37755,PCHOLHSTDe_1,reaction
37756,37756,PECDCHe,reaction
37757,37757,PECTCHLe,reaction
37758,37758,PEHSFABPe,reaction
37759,37759,PMTCOAFABP1tc_1,reaction
37760,37760,PNTOte,reaction
37761,37761,PROGLYPEPT1tc,reaction
37762,37762,progly_c,metabolite
37763,37763,AMPTASEPG,reaction
37764,37764,PSYTCHe,reaction
37765,37765,PSYTDECHe,reaction
37766,37766,SBT_Dt,reaction
37767,37767,sbt__D_e,metabolite
37768,37768,SERATB0tc,reaction
37769,37769,TAUBETAtc,reaction
37770,37770,TAUPAT1c,reaction
37771,37771,THRATB0tc,reaction
37772,37772,VITKtl,reaction
37773,37773,1a25DHVITD3TRn,reaction
37774,37774,1a25dhvitd3_n,metabolite
37775,37775,25HVITD3c,reaction
37776,37776,15KPROSTGF2t,reaction
37777,37777,21HPRGNLONEt2,reaction
37778,37778,34HPLte,reaction
37779,37779,34hpl_c,metabolite
37780,37780,34hpl_e,metabolite
37781,37781,3HMPtd,reaction
37782,37782,3HPPPNOHc,reaction
37783,37783,3hpppn_c,metabolite
37784,37784,3hpppnoh_c,metabolite
37785,37785,3MHISt3,reaction
37786,37786,4AABUTNt,reaction
37787,37787,4aabutn_e,metabolite
37788,37788,4TMEABUTNt1,reaction
37789,37789,4tmeabutn_e,metabolite
37790,37790,4TMEABUTNt2,reaction
37791,37791,5MTHFt2,reaction
37792,37792,ADNK3,reaction
37793,37793,ADNK4,reaction
37794,37794,56DTHMtd,reaction
37795,37795,AMETtm,reaction
37796,37796,ARACHFATPc,reaction
37797,37797,ASPte,reaction
37798,37798,BIDGLCURr,reaction
37799,37799,CHOLESACATc_1,reaction
37800,37800,CHOLESTle_1,reaction
37801,37801,56DURAt,reaction
37802,37802,5AOPt,reaction
37803,37803,5HPETATP,reaction
37804,37804,5HPETtd,reaction
37805,37805,7DHCHSTEROLt,reaction
37806,37806,ABT_Dt,reaction
37807,37807,abt__D_c,metabolite
37808,37808,abt__D_e,metabolite
37809,37809,ABTpp2,reaction
37810,37810,ABTD1,reaction
37811,37811,ACGLYtc,reaction
37812,37812,acgly_m,metabolite
37813,37813,ACLYSt,reaction
37814,37814,aclys_e,metabolite
37815,37815,ACLYStm,reaction
37816,37816,aclys_m,metabolite
37817,37817,ADPACtd,reaction
37818,37818,adpac_e,metabolite
37819,37819,CYSAMOe,reaction
37820,37820,DATPtm_cho,reaction
37821,37821,DHAPtm,reaction
37822,37822,DM_1a25dhvitd3_n,reaction
37823,37823,DM_4abut_n,reaction
37824,37824,DM_5HPET_r,reaction
37825,37825,DM_pe_hs_r,reaction
37826,37826,DPCOAPPe,reaction
37827,37827,DPMVD,reaction
37828,37828,ADPOHt,reaction
37829,37829,ALLTNti,reaction
37830,37830,AMETt,reaction
37831,37831,EX_7dhchsterol_e,reaction
37832,37832,EX_acgly_e,reaction
37833,37833,EX_aclys_e,reaction
37834,37834,EX_acorn_e,reaction
37835,37835,EX_alaala_e,reaction
37836,37836,THMDt5,reaction
37837,37837,TTDCAFATPc,reaction
37838,37838,q10tm,reaction
37839,37839,4MOPte,reaction
37840,37840,4mop_e,metabolite
37841,37841,AHCYSte,reaction
37842,37842,DM_anth_c,reaction
37843,37843,DM_fol_c,reaction
37844,37844,DM_pnto__R_c,reaction
37845,37845,EX_4mop_e,reaction
37846,37846,EX_5mta_e,reaction
37847,37847,EX_adpac_e,reaction
37848,37848,EX_biliverd_e,reaction
37849,37849,EX_C04805_e,reaction
37850,37850,EX_C06315_e,reaction
37851,37851,C06315_e,metabolite
37852,37852,EX_C11695_e,reaction
37853,37853,EX_C14768_e,reaction
37854,37854,EX_C14770_e,reaction
37855,37855,EX_C14825_e,reaction
37856,37856,C14825_e,metabolite
37857,37857,EX_C14826_e,reaction
37858,37858,EX_CE0955_e,reaction
37859,37859,CE0955_e,metabolite
37860,37860,EX_5oxpro_e,reaction
37861,37861,EX_cbasp_e,reaction
37862,37862,OROTGLUt,reaction
37863,37863,GLYALDtr,reaction
37864,37864,LKYNRtr2,reaction
37865,37865,LKYNRtr3,reaction
37866,37866,BALAPAT1tc2,reaction
37867,37867,BALABETAtc2,reaction
37868,37868,CRTNtr,reaction
37869,37869,EX_CE1556_e,reaction
37870,37870,EX_CE2028_e,reaction
37871,37871,EX_CE2445_e,reaction
37872,37872,CE2445_e,metabolite
37873,37873,EX_CE2537_e,reaction
37874,37874,CE2537_e,metabolite
37875,37875,EX_CE5304_e,reaction
37876,37876,CE5304_e,metabolite
37877,37877,EX_CE6247_e,reaction
37878,37878,EX_CE7172_e,reaction
37879,37879,KYNATEtr,reaction
37880,37880,QULNtr,reaction
37881,37881,2PGtr,reaction
37882,37882,CARNtr,reaction
37883,37883,CHOLPtr,reaction
37884,37884,cholp_e,metabolite
37885,37885,CYST_Ltr,reaction
37886,37886,DCMPtr,reaction
37887,37887,DHAPtr,reaction
37888,37888,ICITtr,reaction
37889,37889,EX_cortsn_e,reaction
37890,37890,cortsn_e,metabolite
37891,37891,EX_didecaeth_e,reaction
37892,37892,didecaeth_e,metabolite
37893,37893,EX_diholineth_e,reaction
37894,37894,diholineth_e,metabolite
37895,37895,EX_docteteth_e,reaction
37896,37896,EX_dodecanac_e,reaction
37897,37897,EX_forglu_e,reaction
37898,37898,EX_hepdeceth_e,reaction
37899,37899,hepdeceth_e,metabolite
37900,37900,EX_hexdeceeth_e,reaction
37901,37901,EX_hmcarn_e,reaction
37902,37902,hmcarn_e,metabolite
37903,37903,EX_hmcr_e,reaction
37904,37904,L2AADPtr,reaction
37905,37905,L2aadp_e,metabolite
37906,37906,XMPtr,reaction
37907,37907,XTSNtr,reaction
37908,37908,xtsn_e,metabolite
37909,37909,UDPGLCURtr,reaction
37910,37910,udpglcur_e,metabolite
37911,37911,IMPtr,reaction
37912,37912,EX_hxcoa_e,reaction
37913,37913,hxcoa_e,metabolite
37914,37914,EX_leuktrB4woh_e,reaction
37915,37915,EX_magarachi_hs_e,reaction
37916,37916,EX_magole_hs_e,reaction
37917,37917,EX_magpalm_hs_e,reaction
37918,37918,NICRNtr,reaction
37919,37919,nicrnt_e,metabolite
37920,37920,OROT5Ptr,reaction
37921,37921,orot5p_e,metabolite
37922,37922,LCAT18e,reaction
37923,37923,LCAT19e,reaction
37924,37924,LCAT21e,reaction
37925,37925,EX_mi1p__D_e,reaction
37926,37926,EX_Nacasp_e,reaction
37927,37927,Nacasp_e,metabolite
37928,37928,EX_nwharg_e,reaction
37929,37929,EX_oleth_e,reaction
37930,37930,oleth_e,metabolite
37931,37931,LCAT23e,reaction
37932,37932,xolest183_hs_e,metabolite
37933,37933,LCAT25e,reaction
37934,37934,LCAT2e,reaction
37935,37935,LCAT30e,reaction
37936,37936,LCAT32e,reaction
37937,37937,pcholn19_hs_e,metabolite
37938,37938,LCAT35e,reaction
37939,37939,LCAT37e,reaction
37940,37940,LCAT38e,reaction
37941,37941,LCAT3e,reaction
37942,37942,LCAT40e,reaction
37943,37943,EX_pailar_hs_e,reaction
37944,37944,EX_pchol2ste_hs_e,reaction
37945,37945,GLYACm,reaction
37946,37946,LYSACm,reaction
37947,37947,GLYC_Rt,reaction
37948,37948,glyc__R_e,metabolite
37949,37949,HC00319t1,reaction
37950,37950,HC02149td,reaction
37951,37951,HEPDECETH,reaction
37952,37952,HEXDIACtd,reaction
37953,37953,HMCARNt,reaction
37954,37954,HPPPNt2r,reaction
37955,37955,3hpppn_e,metabolite
37956,37956,HXCOAm,reaction
37957,37957,HXCOAte,reaction
37958,37958,LCAT41e,reaction
37959,37959,LCAT56e,reaction
37960,37960,LCAT47e,reaction
37961,37961,LCAT48e,reaction
37962,37962,LCAT4e,reaction
37963,37963,LCAT51e,reaction
37964,37964,LCAT53e,reaction
37965,37965,pcholn28_hs_e,metabolite
37966,37966,HXCOAtx,reaction
37967,37967,IND3ACt,reaction
37968,37968,LPIPECOLtx,reaction
37969,37969,LTHSTRLt,reaction
37970,37970,MEV_Rt,reaction
37971,37971,NACASPt,reaction
37972,37972,LCAT57e,reaction
37973,37973,LCAT5e,reaction
37974,37974,LCAT9e,reaction
37975,37975,SMS1,reaction
37976,37976,SMS16,reaction
37977,37977,SMS14,reaction
37978,37978,SMS15,reaction
37979,37979,sphmyln1825_hs_c,metabolite
37980,37980,SMS6,reaction
37981,37981,SMS7,reaction
37982,37982,sphmyln181181_hs_c,metabolite
37983,37983,SMS9,reaction
37984,37984,XOLEST183CEH,reaction
37985,37985,OAAt_1,reaction
37986,37986,OLEETH,reaction
37987,37987,pac,reaction
37988,37988,pac_e,metabolite
37989,37989,PCOLLG5HLYStd,reaction
37991,37991,pcollg5hlys_e,metabolite
37992,37992,XOLEST205CEH,reaction
37993,37993,tmndnc_l,metabolite
37994,37994,EX_4tmeabutn_e,reaction
37995,37995,PCHOLN205_HSPLA2,reaction
37996,37996,pcholn205_hs_c,metabolite
37997,37997,PCHOLN224_HSPLA2,reaction
37998,37998,PELINETH,reaction
37999,37999,PENDECAETH,reaction
38000,38000,PCHOLN226_HSPLA2,reaction
38001,38001,PROSTGI2c,reaction
38002,38002,PEDH203_HSPLA2,reaction
38003,38003,pedh203_hs_c,metabolite
38004,38004,PEDH14_HSPLA2,reaction
38005,38005,PEDH161_HSPLA2,reaction
38006,38006,PEDH17_HSPLA2,reaction
38007,38007,PAILAR_HSPLA2,reaction
38008,38008,PCHOLN28_HSPLA2,reaction
38009,38009,pcholn28_hs_c,metabolite
38010,38010,SACCRP_Lte,reaction
38011,38011,saccrp__L_c,metabolite
38012,38012,SACCRP_Ltm,reaction
38013,38013,saccrp__L_e,metabolite
38014,38014,SEBACIDtd,reaction
38015,38015,SUBEACtd,reaction
38016,38016,TETDECA511ACtd,reaction
38017,38017,THRACm,reaction
38018,38018,thr__L_m,metabolite
38019,38019,THRNTt,reaction
38020,38020,TMLYStd,reaction
38021,38021,tmlys_e,metabolite
38022,38022,TRIDECETH,reaction
38023,38023,trideceth_e,metabolite
38024,38024,TTDCEAATP,reaction
38025,38025,C03990ATP,reaction
38026,38026,C03990t,reaction
38027,38027,C04483t1,reaction
38028,38028,C04717td,reaction
38029,38029,C04805ATP,reaction
38030,38030,C05953tm,reaction
38031,38031,C05957t,reaction
38032,38032,C05957td,reaction
38033,38033,C06315t,reaction
38034,38034,URCANt,reaction
38036,38036,urcan_e,metabolite
38037,38037,WHARACHDt,reaction
38038,38038,WHARACHDtr,reaction
38039,38039,wharachd_r,metabolite
38040,38040,ACILEm,reaction
38041,38041,ACILEte,reaction
38042,38042,acile__L_e,metabolite
38043,38043,EX_acile__L_e,reaction
38044,38044,ACLEUte,reaction
38045,38045,EX_hisasp_e,reaction
38046,38046,EX_hisglnala_e,reaction
38047,38047,EX_hisglylys_e,reaction
38048,38048,C14768ATP,reaction
38049,38049,C14769td1,reaction
38050,38050,C14769td2,reaction
38051,38051,C14771ATP,reaction
38052,38052,C14825ATP,reaction
38053,38053,C14825td,reaction
38054,38054,C14826td,reaction
38055,38055,CE0955te,reaction
38056,38056,CE0955_c,metabolite
38057,38057,CE0955tr,reaction
38058,38058,CE1273t1,reaction
38059,38059,CE1273t2,reaction
38060,38060,EX_hishislys_e,reaction
38061,38061,hishislys_e,metabolite
38062,38062,EX_hislysile_e,reaction
38063,38063,EX_hismet_e,reaction
38064,38064,EX_ileasnhis_e,reaction
38065,38065,EX_ileglnglu_e,reaction
38066,38066,ileglnglu_e,metabolite
38067,38067,EX_ileglyarg_e,reaction
38068,38068,EX_ileserarg_e,reaction
38069,38069,EX_iletrptyr_e,reaction
38070,38070,iletrptyr_e,metabolite
38071,38071,CE1297t,reaction
38072,38072,CE1297_c,metabolite
38073,38073,CE1297_e,metabolite
38074,38074,CE1297td,reaction
38075,38075,CE2176t,reaction
38076,38076,CE2445t,reaction
38077,38077,CE2510t,reaction
38078,38078,CE2513ATP,reaction
38079,38079,CE2537ATP,reaction
38080,38080,CE4843t,reaction
38081,38081,EX_leualaarg_e,reaction
38082,38082,leualaarg_e,metabolite
38083,38083,EX_leupro_e,reaction
38084,38084,EX_leutrparg_e,reaction
38085,38085,EX_leutyrtyr_e,reaction
38086,38086,leutyrtyr_e,metabolite
38087,38087,EX_lysgluglu_e,reaction
38088,38088,EX_lyslyslys_e,reaction
38089,38089,EX_lyspheile_e,reaction
38090,38090,lyspheile_e,metabolite
38091,38091,EX_lystyrile_e,reaction
38092,38092,EX_lysvaltrp_e,reaction
38093,38093,lysvaltrp_e,metabolite
38094,38094,EX_metargleu_e,reaction
38095,38095,CE5304t,reaction
38096,38096,CE6031t,reaction
38097,38097,CE7082ATP,reaction
38098,38098,CORTSNt,reaction
38099,38099,CORTSNti,reaction
38100,38100,cortsn_r,metabolite
38101,38101,DIDECAETH,reaction
38102,38102,DIHOLINETH,reaction
38103,38103,EX_12HPET_e,reaction
38104,38104,EX_2oxoadp_e,reaction
38105,38105,EX_34hpl_e,reaction
38106,38106,EX_3hpp_e,reaction
38107,38107,EX_3hpppnohgluc_e,reaction
38108,38108,EX_metasntyr_e,reaction
38109,38109,metasntyr_e,metabolite
38110,38110,EX_metglyarg_e,reaction
38111,38111,EX_methislys_e,reaction
38112,38112,methislys_e,metabolite
38113,38113,EX_metmetile_e,reaction
38114,38114,metmetile_e,metabolite
38115,38115,EX_mettrpphe_e,reaction
38116,38116,EX_pheglnphe_e,reaction
38117,38117,pheglnphe_e,metabolite
38118,38118,EX_pheleu_e,reaction
38119,38119,EX_phelysala_e,reaction
38120,38120,EX_3uib_e,reaction
38121,38121,EX_4aabutn_e,reaction
38122,38122,EX_pcholdoc_hs_e,reaction
38123,38123,EX_pcholeic_hs_e,reaction
38124,38124,EX_pcholhep_hs_e,reaction
38125,38125,EX_phephe_e,reaction
38126,38126,phephe_e,metabolite
38127,38127,EX_phepheasn_e,reaction
38128,38128,EX_phethrlys_e,reaction
38129,38129,EX_phetrpleu_e,reaction
38130,38130,phetrpleu_e,metabolite
38131,38131,EX_pchollinl_hs_e,reaction
38132,38132,EX_pcholmyr_hs_e,reaction
38133,38133,EX_pcholn15_hs_e,reaction
38134,38134,EX_pcholn183_hs_e,reaction
38135,38135,EX_pcholn1836_hs_e,reaction
38136,38136,EX_pcholn19_hs_e,reaction
38137,38137,EX_pcholn203_hs_e,reaction
38138,38138,EX_pcholn204_hs_e,reaction
38139,38139,EX_pcholn224_hs_e,reaction
38140,38140,EX_phetyr_e,reaction
38141,38141,phetyr_e,metabolite
38142,38142,EX_proargasp_e,reaction
38143,38143,EX_procys_e,reaction
38144,38144,procys_e,metabolite
38145,38145,EX_proglulys_e,reaction
38146,38146,proglulys_e,metabolite
38147,38147,ALAARGGLYt,reaction
38148,38148,ALAASNLEUt,reaction
38149,38149,alaasnleu_e,metabolite
38150,38150,ALAHISALAt,reaction
38151,38151,ARGCYSGLYt,reaction
38152,38152,argcysgly_c,metabolite
38153,38153,ARGGLUGLUt,reaction
38154,38154,arggluglu_c,metabolite
38155,38155,arggluglu_e,metabolite
38156,38156,ARGGLYGLYt,reaction
38157,38157,argglygly_c,metabolite
38158,38158,ARGLEUPHEt,reaction
38159,38159,argleuphe_e,metabolite
38160,38160,ARGLYSASPt,reaction
38161,38161,arglysasp_c,metabolite
38162,38162,arglysasp_e,metabolite
38163,38163,ARGPHEARGt,reaction
38164,38164,EX_pcholn225_hs_e,reaction
38165,38165,EX_pcholn2254_hs_e,reaction
38166,38166,EX_pcholn28_hs_e,reaction
38167,38167,EX_pcholn281_hs_e,reaction
38168,38168,EX_pcholole_hs_e,reaction
38169,38169,EX_pcholpalme_hs_e,reaction
38170,38170,EX_pcholste_hs_e,reaction
38171,38171,EX_pcollg5hlys_e,reaction
38172,38172,EX_pe12_hs_e,reaction
38173,38173,EX_pe13_hs_e,reaction
38174,38174,ARGSERSERt,reaction
38175,38175,argserser_c,metabolite
38176,38176,argserser_e,metabolite
38177,38177,ARGTYRVALt,reaction
38178,38178,argtyrval_c,metabolite
38179,38179,ARGVALCYSt,reaction
38180,38180,ARGVALTRPt,reaction
38181,38181,argvaltrp_c,metabolite
38182,38182,ASNCYSCYSt,reaction
38183,38183,asncyscys_c,metabolite
38184,38184,ASNMETPROt,reaction
38185,38185,asnmetpro_c,metabolite
38186,38186,asnmetpro_e,metabolite
38187,38187,ASNPHEASPt,reaction
38188,38188,asnpheasp_c,metabolite
38189,38189,ASNPHECYSt,reaction
38190,38190,asnphecys_c,metabolite
38191,38191,ASNTYRGLYt,reaction
38192,38192,asntyrgly_c,metabolite
38193,38193,asntyrgly_e,metabolite
38194,38194,ASNTYRPHEt,reaction
38195,38195,asntyrphe_c,metabolite
38196,38196,asntyrphe_e,metabolite
38197,38197,ASNTYRTHRt,reaction
38198,38198,asntyrthr_c,metabolite
38199,38199,ASPGLUt,reaction
38200,38200,aspglu_c,metabolite
38201,38201,CYSCYSt,reaction
38202,38202,cyscys_e,metabolite
38203,38203,CYSGLNMETt,reaction
38204,38204,cysglnmet_c,metabolite
38205,38205,cysglnmet_e,metabolite
38206,38206,CYSTYRASNt,reaction
38207,38207,EX_pe17_hs_e,reaction
38208,38208,EX_pe224_hs_e,reaction
38209,38209,EX_pedh203_hs_e,reaction
38210,38210,EX_pelinl_hs_e,reaction
38211,38211,EX_peole_hs_e,reaction
38212,38212,EX_saccrp__L_e,reaction
38213,38213,EX_sphmyln181161_hs_e,reaction
38214,38214,EX_sphmyln18117_hs_e,reaction
38215,38215,EX_sphmyln18118_hs_e,reaction
38216,38216,EX_sphmyln181201_hs_e,reaction
38217,38217,sphmyln181201_hs_e,metabolite
38218,38218,EX_sphmyln18123_hs_e,reaction
38219,38219,EX_sphmyln1824_hs_e,reaction
38220,38220,EX_sphmyln1825_hs_e,reaction
38221,38221,sphmyln1825_hs_e,metabolite
38222,38222,EX_steeth_e,reaction
38223,38223,EX_tetdecaeth_e,reaction
38224,38224,EX_tmlys_e,reaction
38225,38225,EX_trideceth_e,reaction
38226,38226,EX_urcan_e,reaction
38227,38227,EX_xolest183_hs_e,reaction
38228,38228,EX_xolest205_hs_e,reaction
38229,38229,EX_xolest226_hs_e,reaction
38230,38230,GLNASNGLNt,reaction
38231,38231,GLNHISHISt,reaction
38232,38232,glnhishis_c,metabolite
38233,38233,glnhishis_e,metabolite
38234,38234,LYSCYSHISt,reaction
38235,38235,LYSPHEILEt,reaction
38236,38236,lyspheile_c,metabolite
38237,38237,LYSTRPARGt,reaction
38238,38238,LYSVALTRPt,reaction
38239,38239,lysvaltrp_c,metabolite
38240,38240,METASNTYRt,reaction
38241,38241,METHISLYSt,reaction
38242,38242,methislys_c,metabolite
38243,38243,METMETILEt,reaction
38244,38244,metmetile_c,metabolite
38245,38245,METPHEARGt,reaction
38246,38246,PHEGLNPHEt,reaction
38247,38247,pheglnphe_c,metabolite
38248,38248,PHEPHEt,reaction
38249,38249,phephe_c,metabolite
38250,38250,PHEPROARGt,reaction
38251,38251,PHESERTRPt,reaction
38252,38252,PHETRPLEUt,reaction
38253,38253,phetrpleu_c,metabolite
38254,38254,PHETYRt,reaction
38255,38255,phetyr_c,metabolite
38256,38256,PHETYRLYSt,reaction
38257,38257,phetyrlys_c,metabolite
38258,38258,PROARGCYSt,reaction
38259,38259,PROCYSt,reaction
38260,38260,procys_c,metabolite
38261,38261,PROGLULYSt,reaction
38262,38262,proglulys_c,metabolite
38263,38263,EX_estriol_e,reaction
38264,38264,EX_3hpppn_e,reaction
38265,38265,EX_5aop_e,reaction
38266,38266,EX_abt__D_e,reaction
38267,38267,EX_acglu_e,reaction
38268,38268,EX_CE2510_e,reaction
38269,38269,EX_ddca_e,reaction
38270,38270,EX_glyc__R_e,reaction
38271,38271,EX_Lcyst_e,reaction
38272,38272,EX_pac_e,reaction
38273,38273,EX_pser__L_e,reaction
38274,38274,3HPPPNOHGLUCc,reaction
38275,38275,ACHOMm,reaction
38276,38276,HC02195c,reaction
38277,38277,urscholcoa_c,metabolite
38278,38278,HC02196c,reaction
38279,38279,HC02220c,reaction
38280,38280,HC02194c,reaction
38281,38281,URSCHOLCOAc,reaction
38282,38282,HC02194te,reaction
38283,38283,XOL27OHtmc,reaction
38284,38284,PROPHEt,reaction
38285,38285,PROPROARGt,reaction
38286,38286,PROTRPLYSt,reaction
38287,38287,protrplys_c,metabolite
38288,38288,PROVALGLNt,reaction
38289,38289,SERARGALAt,reaction
38290,38290,serargala_c,metabolite
38291,38291,serargala_e,metabolite
38292,38292,SERCYSARGt,reaction
38293,38293,sercysarg_e,metabolite
38294,38294,SERGLYGLUt,reaction
38295,38295,serglyglu_e,metabolite
38296,38296,VALLEUPHEt,reaction
38297,38297,valleuphe_e,metabolite
38298,38298,VALPHEARGt,reaction
38299,38299,valphearg_c,metabolite
38300,38300,VALSERARGt,reaction
38301,38301,valserarg_c,metabolite
38302,38302,VALTRPVALt,reaction
38303,38303,valtrpval_e,metabolite
38304,38304,TRPGLYASPt,reaction
38305,38305,trpglyasp_e,metabolite
38306,38306,ALALYSTHRr,reaction
38307,38307,ARGALAPHEr,reaction
38308,38308,ARGARGr,reaction
38309,38309,ARGCYSGLYr,reaction
38310,38310,ARGCYSSERr,reaction
38311,38311,ARGGLUGLUr,reaction
38312,38312,ARGGLUPROr,reaction
38313,38313,ARGGLYGLYr,reaction
38314,38314,ARGHISTHRr,reaction
38315,38315,ARGLYSASPr,reaction
38316,38316,PCSF,reaction
38317,38317,pcs_c,metabolite
38318,38318,PCSsec,reaction
38319,38319,EX_bgly_e,reaction
38320,38320,MEPIt,reaction
38321,38321,mepi_e,metabolite
38322,38322,TREt,reaction
38323,38323,tre_c,metabolite
38324,38324,LEULEUt,reaction
38325,38325,GLYPROt,reaction
38326,38326,PROGLyt,reaction
38327,38327,DHBPTt,reaction
38328,38328,THBPTt,reaction
38329,38329,thbpt_e,metabolite
38330,38330,EX_normete__L_e,reaction
38331,38331,EX_mepi_e,reaction
38332,38332,EX_maltttr_e,reaction
38333,38333,EX_thbpt_e,reaction
38334,38334,EX_adprib_e,reaction
38335,38335,DM_itp_n,reaction
38336,38336,EX_proleuarg_e,reaction
38337,38337,EX_protrpthr_e,reaction
38338,38338,EX_serargala_e,reaction
38339,38339,EX_serargtrp_e,reaction
38340,38340,EX_sercysarg_e,reaction
38341,38341,EX_serglyglu_e,reaction
38342,38342,ARGSERSERr,reaction
38343,38343,ARGTYRVALr,reaction
38344,38344,ARGVALTRPr,reaction
38345,38345,ASNCYSCYSr,reaction
38346,38346,ASNMETPROr,reaction
38347,38347,ASNPHEASPr,reaction
38348,38348,ASNPHECYSr,reaction
38349,38349,ASNTYRGLYr,reaction
38350,38350,ASNTYRPHEr,reaction
38351,38351,ASNTYRTHRr,reaction
38352,38352,ASPASNGLUr,reaction
38353,38353,ASPGLUr,reaction
38354,38354,ASPLYSHISr,reaction
